video_id,video_title,channel_name,category,publish_date,views,likes,comments,duration_seconds,country,is_trending,engagement_rate
VID_230,Trending Video 230,Channel_353,Entertainment,2023-01-10 13:00:00,33806768,1540088,32812,3164,Australia,No,8.04
VID_231,Trending Video 231,Channel_394,Sports,2023-01-10 14:00:00,17277875,939368,10966,115,UK,Yes,7.97
VID_232,Trending Video 232,Channel_528,Sports,2023-01-10 15:00:00,14900494,1480724,69988,1633,UK,No,12.35
VID_233,Trending Video 233,Channel_389,Gaming,2023-01-10 16:00:00,44977684,244813,102925,531,Pakistan,No,1.06
VID_234,Trending Video 234,Channel_643,Gaming,2023-01-10 17:00:00,20235351,1273719,140141,2215,UK,No,3.82
VID_235,Trending Video 235,Channel_400,Music,2023-01-10 18:00:00,48434544,254244,61178,2455,UK,No,8.65
VID_236,Trending Video 236,Channel_75,Sports,2023-01-10 19:00:00,19222049,654318,199777,72,Australia,Yes,6.09
VID_237,Trending Video 237,Channel_612,Sports,2023-01-10 20:00:00,28219416,1687393,133921,1016,Canada,Yes,7.77
VID_238,Trending Video 238,Channel_600,Gaming,2023-01-10 21:00:00,39109509,928041,61079,574,USA,Yes,7.23
VID_239,Trending Video 239,Channel_502,News,2023-01-10 22:00:00,10169764,1537607,160155,1156,Pakistan,Yes,6.24
VID_240,Trending Video 240,Channel_17,Entertainment,2023-01-10 23:00:00,13999500,434798,1112,3315,Canada,Yes,8.18
VID_241,Trending Video 241,Channel_791,Gaming,2023-01-11 00:00:00,9194054,1964584,115017,294,India,Yes,2.2
VID_242,Trending Video 242,Channel_372,Education,2023-01-11 01:00:00,21388974,1651332,254711,3575,Pakistan,Yes,14.35
VID_243,Trending Video 243,Channel_745,News,2023-01-11 02:00:00,42277760,512548,266078,936,UK,Yes,6.1
VID_244,Trending Video 244,Channel_322,Education,2023-01-11 03:00:00,42078028,499788,69597,2353,Canada,Yes,14.24
VID_245,Trending Video 245,Channel_249,Music,2023-01-11 04:00:00,20967568,467741,81584,747,Australia,Yes,3.13
VID_246,Trending Video 246,Channel_448,Vlogs,2023-01-11 05:00:00,29887875,471164,268726,2082,UK,No,6.16
VID_247,Trending Video 247,Channel_696,Sports,2023-01-11 06:00:00,28247792,607069,187871,1490,Australia,Yes,4.91
VID_248,Trending Video 248,Channel_333,Tech,2023-01-11 07:00:00,38413978,1677899,3530,3169,Australia,Yes,3.39
VID_249,Trending Video 249,Channel_632,Tech,2023-01-11 08:00:00,19208245,1740188,94324,2174,India,Yes,9.59
VID_250,Trending Video 250,Channel_259,Education,2023-01-11 09:00:00,42112116,310676,90612,1105,India,No,5.01
VID_251,Trending Video 251,Channel_789,Education,2023-01-11 10:00:00,21550710,1668676,152677,1009,India,Yes,14.38
VID_252,Trending Video 252,Channel_612,Entertainment,2023-01-11 11:00:00,3504390,1690750,187451,3544,Australia,Yes,14.07
VID_253,Trending Video 253,Channel_382,Entertainment,2023-01-11 12:00:00,8132480,1442415,297979,676,UK,Yes,1.47
VID_254,Trending Video 254,Channel_783,Entertainment,2023-01-11 13:00:00,32216187,1380080,6979,1266,USA,No,11.09
VID_255,Trending Video 255,Channel_14,Entertainment,2023-01-11 14:00:00,44068971,997409,108085,2353,UK,No,5.94
VID_256,Trending Video 256,Channel_799,Music,2023-01-11 15:00:00,5211420,1460148,68576,2950,Canada,No,13.96
VID_257,Trending Video 257,Channel_71,Tech,2023-01-11 16:00:00,22516448,595430,195976,349,Australia,Yes,13.72
VID_258,Trending Video 258,Channel_150,Sports,2023-01-11 17:00:00,32197496,1966766,261121,3542,UK,Yes,8.28
VID_259,Trending Video 259,Channel_17,Education,2023-01-11 18:00:00,592252,1340528,63498,1176,USA,Yes,7.54
VID_260,Trending Video 260,Channel_350,Education,2023-01-11 19:00:00,18602714,552401,85123,851,UK,Yes,0.82
VID_261,Trending Video 261,Channel_182,News,2023-01-11 20:00:00,14310729,1333980,282554,1515,Pakistan,No,0.9
VID_262,Trending Video 262,Channel_421,Music,2023-01-11 21:00:00,21185145,561801,158466,3387,India,Yes,10.85
VID_263,Trending Video 263,Channel_378,Sports,2023-01-11 22:00:00,10930335,1588202,249788,1298,UK,No,4.86
VID_264,Trending Video 264,Channel_597,News,2023-01-11 23:00:00,4605260,431249,188244,3397,Canada,Yes,5.66
VID_265,Trending Video 265,Channel_141,Vlogs,2023-01-12 00:00:00,33032100,296689,241726,2403,Pakistan,Yes,11.41
VID_266,Trending Video 266,Channel_589,Gaming,2023-01-12 01:00:00,31478973,76597,184723,191,USA,Yes,9.21
VID_267,Trending Video 267,Channel_341,Music,2023-01-12 02:00:00,38285928,441722,241430,3379,Canada,Yes,4.01
VID_268,Trending Video 268,Channel_596,Vlogs,2023-01-12 03:00:00,24597247,805840,298652,1401,Australia,Yes,14.29
VID_269,Trending Video 269,Channel_228,Education,2023-01-12 04:00:00,2999694,688422,86800,2897,India,Yes,4.77
VID_270,Trending Video 270,Channel_689,Sports,2023-01-12 05:00:00,21194787,430338,46317,2330,Australia,Yes,10.2
VID_271,Trending Video 271,Channel_628,Sports,2023-01-12 06:00:00,12417876,1201872,194449,1882,Australia,Yes,8.77
VID_272,Trending Video 272,Channel_209,News,2023-01-12 07:00:00,47601332,1581558,211305,1250,India,No,13.3
VID_273,Trending Video 273,Channel_34,Sports,2023-01-12 08:00:00,12067607,1373325,57002,535,Canada,Yes,10.17
VID_274,Trending Video 274,Channel_202,Vlogs,2023-01-12 09:00:00,3954281,606807,251932,591,UK,Yes,10.44
VID_275,Trending Video 275,Channel_580,Education,2023-01-12 10:00:00,6305664,36177,213290,1406,Australia,Yes,3.01
VID_276,Trending Video 276,Channel_587,News,2023-01-12 11:00:00,5576618,940336,72415,2551,UK,Yes,10.26
VID_277,Trending Video 277,Channel_363,Education,2023-01-12 12:00:00,38094769,1537663,218127,712,UK,Yes,12.65
VID_278,Trending Video 278,Channel_328,Tech,2023-01-12 13:00:00,21132853,561804,195609,2730,USA,No,12.19
VID_279,Trending Video 279,Channel_453,News,2023-01-12 14:00:00,49680745,464365,89210,2064,USA,No,7.34
VID_280,Trending Video 280,Channel_706,Tech,2023-01-12 15:00:00,43884998,954658,29036,3088,India,No,10.28
VID_281,Trending Video 281,Channel_330,Vlogs,2023-01-12 16:00:00,13251232,1013497,51373,2875,Pakistan,No,12.88
VID_282,Trending Video 282,Channel_517,News,2023-01-12 17:00:00,38612194,1205851,80534,2176,India,Yes,7.92
VID_283,Trending Video 283,Channel_243,Education,2023-01-12 18:00:00,48413174,1766585,245798,1052,Canada,Yes,6.96
VID_284,Trending Video 284,Channel_11,Vlogs,2023-01-12 19:00:00,35630570,1285500,6256,2577,India,No,14.27
VID_285,Trending Video 285,Channel_541,News,2023-01-12 20:00:00,28341232,1183497,132685,116,India,Yes,11.43
VID_286,Trending Video 286,Channel_310,Vlogs,2023-01-12 21:00:00,46285618,1582607,139675,2440,Pakistan,Yes,0.64
VID_287,Trending Video 287,Channel_396,News,2023-01-12 22:00:00,4732890,1376775,109679,2233,USA,No,11.13
VID_288,Trending Video 288,Channel_132,News,2023-01-12 23:00:00,31061850,321838,209598,3075,Australia,Yes,14.86
VID_289,Trending Video 289,Channel_639,Music,2023-01-13 00:00:00,18455258,419662,100637,3389,UK,Yes,10.62
VID_290,Trending Video 290,Channel_234,Education,2023-01-13 01:00:00,27152428,1097640,49147,807,Australia,Yes,13.49
VID_291,Trending Video 291,Channel_155,Gaming,2023-01-13 02:00:00,20030295,1425208,17213,328,UK,Yes,4.21
VID_292,Trending Video 292,Channel_71,Entertainment,2023-01-13 03:00:00,45571241,177607,282142,796,India,No,8.84
VID_293,Trending Video 293,Channel_634,News,2023-01-13 04:00:00,36112839,552045,132645,602,Australia,Yes,8.32
VID_294,Trending Video 294,Channel_695,Education,2023-01-13 05:00:00,23666223,1330944,104863,656,Canada,Yes,4.18
VID_295,Trending Video 295,Channel_161,Sports,2023-01-13 06:00:00,14388218,1549767,119746,2113,Australia,Yes,1.83
VID_296,Trending Video 296,Channel_697,Tech,2023-01-13 07:00:00,7363630,1057934,81863,930,Australia,Yes,5.39
VID_297,Trending Video 297,Channel_286,Entertainment,2023-01-13 08:00:00,9993991,160037,213788,2066,UK,Yes,5.6
VID_298,Trending Video 298,Channel_414,Music,2023-01-13 09:00:00,20599905,1205459,296063,487,Pakistan,No,6.12
VID_299,Trending Video 299,Channel_437,Entertainment,2023-01-13 10:00:00,2545860,1923803,113635,2618,India,Yes,11.48
VID_300,Trending Video 300,Channel_728,Tech,2023-01-13 11:00:00,13488579,1867557,48910,665,UK,Yes,5.73
VID_301,Trending Video 301,Channel_615,Education,2023-01-13 12:00:00,12005547,1868569,272221,2629,Canada,No,4.84
VID_302,Trending Video 302,Channel_505,Vlogs,2023-01-13 13:00:00,16601630,1817182,53759,2245,India,No,10.59
VID_303,Trending Video 303,Channel_189,Music,2023-01-13 14:00:00,28985437,12618,25275,480,UK,Yes,6.63
VID_304,Trending Video 304,Channel_745,News,2023-01-13 15:00:00,20591940,1337816,271843,1209,Australia,Yes,5.17
VID_305,Trending Video 305,Channel_440,Vlogs,2023-01-13 16:00:00,13424860,1014959,132211,623,USA,Yes,8.9
VID_306,Trending Video 306,Channel_296,Education,2023-01-13 17:00:00,44614283,650603,257414,296,Canada,Yes,9.38
VID_307,Trending Video 307,Channel_682,Entertainment,2023-01-13 18:00:00,44281405,318980,267216,1235,Australia,No,11.26
VID_308,Trending Video 308,Channel_299,Vlogs,2023-01-13 19:00:00,12347581,688044,201439,3059,Australia,Yes,2.93
VID_309,Trending Video 309,Channel_436,Music,2023-01-13 20:00:00,33660368,191198,35422,3010,Australia,Yes,8.16
VID_310,Trending Video 310,Channel_380,Tech,2023-01-13 21:00:00,23911565,1620448,38745,1412,India,Yes,10.72
VID_311,Trending Video 311,Channel_593,Entertainment,2023-01-13 22:00:00,22952788,498745,273223,3287,Australia,No,7.07
VID_312,Trending Video 312,Channel_4,Gaming,2023-01-13 23:00:00,3604636,294428,169677,1165,Australia,Yes,7.01
VID_313,Trending Video 313,Channel_506,Gaming,2023-01-14 00:00:00,15014020,696093,97895,796,Canada,No,10.88
VID_314,Trending Video 314,Channel_159,Vlogs,2023-01-14 01:00:00,21341327,1736460,76089,531,Australia,Yes,8.08
VID_315,Trending Video 315,Channel_516,Vlogs,2023-01-14 02:00:00,32998979,756822,203325,2168,India,Yes,3.66
VID_316,Trending Video 316,Channel_427,Music,2023-01-14 03:00:00,2248563,897787,283649,1683,India,Yes,2.87
VID_317,Trending Video 317,Channel_335,Sports,2023-01-14 04:00:00,8531748,188117,2905,349,India,No,7.88
VID_318,Trending Video 318,Channel_411,Vlogs,2023-01-14 05:00:00,42889519,744564,9691,1811,Canada,No,1.16
VID_319,Trending Video 319,Channel_82,Education,2023-01-14 06:00:00,10574848,1237491,61523,2774,Australia,No,5.17
VID_320,Trending Video 320,Channel_464,Music,2023-01-14 07:00:00,22179429,737782,186745,1510,USA,No,6.77
VID_321,Trending Video 321,Channel_707,Vlogs,2023-01-14 08:00:00,15582576,801882,148520,2040,UK,Yes,9.45
VID_322,Trending Video 322,Channel_451,Entertainment,2023-01-14 09:00:00,24489107,1184063,199676,2463,Australia,Yes,6.58
VID_323,Trending Video 323,Channel_763,News,2023-01-14 10:00:00,18737754,1241023,299418,2643,Australia,Yes,5.14
VID_324,Trending Video 324,Channel_377,Music,2023-01-14 11:00:00,34482462,203974,191289,3514,Pakistan,Yes,11.03
VID_325,Trending Video 325,Channel_704,News,2023-01-14 12:00:00,2822534,1607872,215016,95,Australia,Yes,11.6
VID_326,Trending Video 326,Channel_795,Vlogs,2023-01-14 13:00:00,23918261,1023962,231244,1047,Canada,Yes,3.1
VID_327,Trending Video 327,Channel_579,Tech,2023-01-14 14:00:00,5908728,1446362,106034,2768,Canada,Yes,6.15
VID_328,Trending Video 328,Channel_125,Tech,2023-01-14 15:00:00,7898620,1568549,74629,1414,Pakistan,Yes,7.59
VID_329,Trending Video 329,Channel_715,Music,2023-01-14 16:00:00,46548743,1608329,219644,1118,India,Yes,4.95
VID_330,Trending Video 330,Channel_627,News,2023-01-14 17:00:00,49693357,1117087,220234,2204,Pakistan,Yes,0.58
VID_331,Trending Video 331,Channel_258,Gaming,2023-01-14 18:00:00,29228878,1989317,22403,2662,Canada,Yes,0.59
VID_332,Trending Video 332,Channel_241,Music,2023-01-14 19:00:00,1080922,1331827,159240,3002,UK,Yes,11.8
VID_333,Trending Video 333,Channel_95,Entertainment,2023-01-14 20:00:00,19211900,674288,142021,2967,USA,No,1.69
VID_334,Trending Video 334,Channel_571,Sports,2023-01-14 21:00:00,15913247,900758,271119,2941,India,No,12.33
VID_335,Trending Video 335,Channel_687,Entertainment,2023-01-14 22:00:00,30637853,459704,131943,159,UK,No,2.01
VID_336,Trending Video 336,Channel_443,Tech,2023-01-14 23:00:00,11461261,1317703,247461,281,Australia,No,11.35
VID_337,Trending Video 337,Channel_170,Education,2023-01-15 00:00:00,43493742,1139485,69935,141,Canada,Yes,7.85
VID_338,Trending Video 338,Channel_119,Sports,2023-01-15 01:00:00,13120680,1239168,232536,3405,India,Yes,2.33
VID_339,Trending Video 339,Channel_380,Entertainment,2023-01-15 02:00:00,11764090,1377376,9806,2450,UK,Yes,7.17
VID_340,Trending Video 340,Channel_191,Gaming,2023-01-15 03:00:00,29688916,1845150,285570,2030,USA,Yes,1.48
VID_341,Trending Video 341,Channel_467,Sports,2023-01-15 04:00:00,365789,696709,120639,2437,UK,No,14.42
VID_342,Trending Video 342,Channel_440,Education,2023-01-15 05:00:00,8449477,867269,291423,2972,Canada,Yes,11.15
VID_343,Trending Video 343,Channel_763,Vlogs,2023-01-15 06:00:00,42885357,1774775,204258,3175,USA,Yes,2.47
VID_344,Trending Video 344,Channel_20,Entertainment,2023-01-15 07:00:00,36966725,500865,219940,395,UK,Yes,1.39
VID_345,Trending Video 345,Channel_214,Gaming,2023-01-15 08:00:00,27555917,1685793,258873,552,Canada,No,14.41
VID_346,Trending Video 346,Channel_376,Education,2023-01-15 09:00:00,1894335,442794,86246,1861,Australia,Yes,5.85
VID_347,Trending Video 347,Channel_450,Music,2023-01-15 10:00:00,10186760,505398,230956,829,Canada,Yes,8.78
VID_348,Trending Video 348,Channel_271,Education,2023-01-15 11:00:00,39691324,1547896,294218,228,Canada,Yes,3.21
VID_349,Trending Video 349,Channel_313,Tech,2023-01-15 12:00:00,2049108,22380,49902,3232,USA,Yes,6.42
VID_350,Trending Video 350,Channel_428,News,2023-01-15 13:00:00,17372122,1676180,16955,481,India,Yes,0.71
VID_351,Trending Video 351,Channel_117,Tech,2023-01-15 14:00:00,47299527,1743284,243715,1464,Australia,No,9.08
VID_352,Trending Video 352,Channel_476,Entertainment,2023-01-15 15:00:00,22067372,1369844,88970,2107,UK,Yes,14.14
VID_353,Trending Video 353,Channel_411,Education,2023-01-15 16:00:00,5614948,724766,264555,3569,UK,Yes,8.06
VID_354,Trending Video 354,Channel_261,Entertainment,2023-01-15 17:00:00,27281509,1031915,35244,2730,UK,No,4.77
VID_355,Trending Video 355,Channel_3,Education,2023-01-15 18:00:00,26071458,982524,150289,1037,USA,Yes,9.99
VID_356,Trending Video 356,Channel_33,Music,2023-01-15 19:00:00,25350428,1799164,65996,3472,USA,Yes,9.96
VID_357,Trending Video 357,Channel_763,Tech,2023-01-15 20:00:00,37592554,1840120,182452,3381,UK,Yes,8.36
VID_358,Trending Video 358,Channel_688,Vlogs,2023-01-15 21:00:00,20205592,1497146,202254,3296,India,Yes,6.7
VID_359,Trending Video 359,Channel_521,Gaming,2023-01-15 22:00:00,27295058,635048,170539,3553,India,Yes,11.29
VID_360,Trending Video 360,Channel_566,Entertainment,2023-01-15 23:00:00,46912971,175478,21933,2619,USA,Yes,10.37
VID_361,Trending Video 361,Channel_454,News,2023-01-16 00:00:00,17505188,1045072,55647,993,UK,Yes,13.82
VID_362,Trending Video 362,Channel_297,Education,2023-01-16 01:00:00,1832549,825856,239074,1985,India,Yes,3.52
VID_363,Trending Video 363,Channel_665,Entertainment,2023-01-16 02:00:00,20638338,1691362,20112,1379,India,Yes,12.29
VID_364,Trending Video 364,Channel_707,Music,2023-01-16 03:00:00,10559631,52620,143289,773,USA,Yes,2.63
VID_365,Trending Video 365,Channel_322,Sports,2023-01-16 04:00:00,48646103,1281366,1141,294,India,Yes,10.38
VID_366,Trending Video 366,Channel_95,Vlogs,2023-01-16 05:00:00,45721627,976453,218513,1695,UK,No,11.38
VID_367,Trending Video 367,Channel_349,Education,2023-01-16 06:00:00,42828211,631427,28562,63,USA,Yes,7.97
VID_368,Trending Video 368,Channel_180,Music,2023-01-16 07:00:00,23489705,1249299,244270,1273,India,No,9.07
VID_369,Trending Video 369,Channel_705,Gaming,2023-01-16 08:00:00,15204210,1421093,33377,154,Australia,No,13.45
VID_370,Trending Video 370,Channel_239,Gaming,2023-01-16 09:00:00,11089167,1557659,108859,1766,USA,Yes,13.49
VID_371,Trending Video 371,Channel_341,Entertainment,2023-01-16 10:00:00,16368856,991837,172758,1999,India,Yes,13.91
VID_372,Trending Video 372,Channel_554,Gaming,2023-01-16 11:00:00,1427819,191431,18674,2155,UK,No,4.51
VID_373,Trending Video 373,Channel_620,Education,2023-01-16 12:00:00,47230532,1422110,281504,2981,UK,Yes,10.82
VID_374,Trending Video 374,Channel_77,Sports,2023-01-16 13:00:00,16192767,235727,288852,1464,USA,Yes,13.77
VID_375,Trending Video 375,Channel_787,Entertainment,2023-01-16 14:00:00,39474751,410426,284012,186,Australia,Yes,7.76
VID_376,Trending Video 376,Channel_331,Music,2023-01-16 15:00:00,39070616,1141070,104854,105,USA,Yes,2.44
VID_377,Trending Video 377,Channel_402,Entertainment,2023-01-16 16:00:00,32816104,12537,266764,1472,USA,Yes,7.53
VID_378,Trending Video 378,Channel_81,Education,2023-01-16 17:00:00,8698660,1675929,20331,2202,Australia,No,8.21
VID_379,Trending Video 379,Channel_174,News,2023-01-16 18:00:00,20994150,1464967,191909,1575,UK,No,11.75
VID_380,Trending Video 380,Channel_492,Tech,2023-01-16 19:00:00,19866912,1546031,108892,723,India,Yes,8.25
VID_381,Trending Video 381,Channel_611,Sports,2023-01-16 20:00:00,33881356,352732,31020,1911,India,Yes,14.49
VID_382,Trending Video 382,Channel_751,Tech,2023-01-16 21:00:00,10424019,112931,46948,1409,UK,Yes,1.83
VID_383,Trending Video 383,Channel_459,Gaming,2023-01-16 22:00:00,14521247,369659,95643,1303,Australia,Yes,13.5
VID_384,Trending Video 384,Channel_367,Education,2023-01-16 23:00:00,22427714,1766359,16337,237,Canada,Yes,3.76
VID_385,Trending Video 385,Channel_312,News,2023-01-17 00:00:00,1955387,1563500,229054,1025,USA,No,8.9
VID_386,Trending Video 386,Channel_612,Sports,2023-01-17 01:00:00,43309307,674749,254682,2378,India,Yes,9.71
VID_387,Trending Video 387,Channel_646,Sports,2023-01-17 02:00:00,25069907,1433117,180523,1399,India,Yes,12.53
VID_388,Trending Video 388,Channel_708,News,2023-01-17 03:00:00,20651556,1410075,222270,3240,Canada,Yes,9.69
VID_389,Trending Video 389,Channel_264,Education,2023-01-17 04:00:00,17909962,433093,3862,1673,Pakistan,Yes,9.25
VID_390,Trending Video 390,Channel_789,Entertainment,2023-01-17 05:00:00,10846397,759376,168544,3582,Pakistan,No,6.13
VID_391,Trending Video 391,Channel_173,Gaming,2023-01-17 06:00:00,9231477,1913325,247104,443,India,Yes,11.05
VID_392,Trending Video 392,Channel_594,Education,2023-01-17 07:00:00,19274201,1054761,110092,1784,Australia,Yes,2.32
VID_393,Trending Video 393,Channel_564,News,2023-01-17 08:00:00,43210121,1139738,43283,2593,Pakistan,Yes,13.07
VID_394,Trending Video 394,Channel_571,News,2023-01-17 09:00:00,23692468,897279,291417,2964,USA,Yes,0.53
VID_395,Trending Video 395,Channel_52,Tech,2023-01-17 10:00:00,2700521,1830830,125701,463,India,Yes,2.13
VID_396,Trending Video 396,Channel_383,News,2023-01-17 11:00:00,5681361,1175569,279508,3394,Pakistan,Yes,2.02
VID_397,Trending Video 397,Channel_101,Gaming,2023-01-17 12:00:00,44212214,399584,216781,696,India,Yes,1.05
VID_398,Trending Video 398,Channel_273,Education,2023-01-17 13:00:00,14788120,813855,39969,3507,Australia,Yes,5.21
VID_399,Trending Video 399,Channel_690,Tech,2023-01-17 14:00:00,4878377,1685471,4925,2281,USA,No,11.6
VID_400,Trending Video 400,Channel_351,Education,2023-01-17 15:00:00,31558505,1135750,257977,949,USA,Yes,11.52
VID_401,Trending Video 401,Channel_632,Entertainment,2023-01-17 16:00:00,19101995,1512748,141828,3067,Canada,Yes,6.3
VID_402,Trending Video 402,Channel_182,Gaming,2023-01-17 17:00:00,12987374,1494893,24690,1152,Canada,Yes,9.54
VID_403,Trending Video 403,Channel_479,Vlogs,2023-01-17 18:00:00,42012687,1669668,76436,2765,India,Yes,1.43
VID_404,Trending Video 404,Channel_241,Education,2023-01-17 19:00:00,33969637,683619,251216,813,India,No,9.25
VID_405,Trending Video 405,Channel_564,Education,2023-01-17 20:00:00,13756988,962429,78171,198,Pakistan,No,4.53
VID_406,Trending Video 406,Channel_183,Gaming,2023-01-17 21:00:00,27863663,273269,50708,1246,Canada,Yes,3.8
VID_407,Trending Video 407,Channel_533,Tech,2023-01-17 22:00:00,3632046,1182667,157731,1145,Canada,No,7.44
VID_408,Trending Video 408,Channel_8,Tech,2023-01-17 23:00:00,3241113,1460511,29083,2428,Australia,Yes,11.57
VID_409,Trending Video 409,Channel_65,Vlogs,2023-01-18 00:00:00,1592802,225227,159506,1560,Canada,Yes,0.54
VID_410,Trending Video 410,Channel_151,Gaming,2023-01-18 01:00:00,12132482,658819,274019,109,Pakistan,Yes,7.0
VID_411,Trending Video 411,Channel_165,Music,2023-01-18 02:00:00,17629259,1469832,169371,1247,Australia,No,0.99
VID_412,Trending Video 412,Channel_611,Sports,2023-01-18 03:00:00,9039194,1885247,38816,1484,India,Yes,6.93
VID_413,Trending Video 413,Channel_398,Gaming,2023-01-18 04:00:00,23826679,94753,150549,1167,UK,Yes,6.87
